name,id,parent_id,elevation,latitude,longitude
Brush Lake crags,110252249,110241671.0,"3,106",48.897, -116.33
"Myrtle  2 aka ""Turtle Arches""",110781075,110241671.0,"5,000",48.714, -116.648
Naples Crag,110241685,110241671.0,"2,300",48.593, -116.418
Chimney Rock,106112539,112960830.0,"7,124",48.619, -116.697
Chimney Rock Area Bouldering,119442314,106112539.0,"6,629",48.616, -116.703
East Face/Chimney Rock,106112554,106112539.0,,48.619, -116.697
West Face/Chimney Rock,106112550,106112539.0,"7,124",48.618, -116.698
Copper Falls,118879932,112960830.0,"3,273",48.971, -116.144
Daveggio Knob,118935670,112960830.0,"5,012",47.197, -116.022
2 Rocks,118938606,118935670.0,"5,021",47.197, -116.022
Cut Fin Boulder,118938331,118935670.0,"5,006",47.197, -116.022
Granite Point,113701147,112960830.0,"2,081",48.098, -116.432
Hells Gate,113994650,112960830.0,792,46.343, -117.038
Eastside,114000292,113994650.0,795,46.343, -117.037
Upper Westside,114000057,113994650.0,842,46.344, -117.041
Westside,114000223,113994650.0,778,46.343, -117.038
Kittle Rocks,118048354,112960830.0,"2,167",47.27, -116.598
Laclede,106272875,112960830.0,"2,092",48.157, -116.795
2nd Pullout Boulder,106277788,106272875.0,"2,093",48.157, -116.793
East Pull Out,108610808,106272875.0,,48.157, -116.795
The Midwest,113750894,108610808.0,"2,243",48.158, -116.794
The Rail Yard,106274138,108610808.0,,48.157, -116.795
Red Wall,106306768,108610808.0,,48.157, -116.795
Upper Main,108096685,108610808.0,,48.158, -116.794
Laclede Ice East,116557950,106272875.0,"2,192",48.187, -116.726
Laclede Ice West,116573975,106272875.0,"2,101",48.148, -116.838
West Pull Out,108610811,106272875.0,"2,092",48.156, -116.801
Lenville Road Boulders,111752836,112960830.0,"2,177",46.612, -116.802
Lion's Head,107831680,112960830.0,"7,226",48.786, -116.717
North Face,112223869,107831680.0,"7,225",48.786, -116.72
South Face,112223876,107831680.0,"7,225",48.786, -116.72
West Face,112223886,107831680.0,"7,027",48.787, -116.718
Long Mountain (Selkirk Mountains),114621231,112960830.0,"7,140",48.835, -116.616
Moscow Mountain,112299431,112960830.0,"4,458",46.812, -116.881
Nemesis Cliff (AKA Granite Point),112299483,112299431.0,"4,449",46.812, -116.881
Q'Emilin Park,105838015,112960830.0,"2,133",47.703, -116.953
Alpha Wall,106399666,105838015.0,"2,147",47.703, -116.957
The Block,106401691,105838015.0,,47.703, -116.953
Damn Boulders,113526150,105838015.0,"2,087",47.704, -116.957
Death Fall Wall,105838022,105838015.0,"2,149",47.703, -116.957
The Fern,119262458,105838015.0,"2,139",47.711, -116.954
Garden Boulder,119357006,105838015.0,"2,147",47.704, -116.963
Garden Wall,105839648,105838015.0,,47.704, -116.963
The Grotto,108130518,105838015.0,"2,099",47.704, -116.957
Lower Fifth Canyon,106293751,105838015.0,,47.704, -116.963
Lower Ledge Area,105847143,105838015.0,,47.702, -116.956
Outback Wall,106414572,105838015.0,"2,160",47.705, -116.963
Outlaw Wall,106306779,105838015.0,"2,223",47.701, -116.963
Post Wall,105847038,105838015.0,"2,127",47.704, -116.958
Rocky Wall,106389964,105838015.0,,47.703, -116.953
Spice of Life,118731757,105838015.0,"2,083",47.703, -116.963
Upper Fifth Canyon,106277019,105838015.0,,47.702, -116.961
The Selkirk Crest,110398161,112960830.0,"7,700",48.642, -116.669
Gunsight Peak,114167665,110398161.0,"6,847",48.642, -116.669
East Face of Gunsight Peak,114167694,114167665.0,"7,112",48.584, -116.693
North Face Gunsight Peak,114587885,114167665.0,"6,792",48.585, -116.694
Harrison Peak,111940018,110398161.0,"7,292",48.688, -116.646
Lion's Creek,110407948,110398161.0,"3,700",48.758, -116.732
Lookout Dome,117610136,110398161.0,"6,308",48.773, -116.744
Silver Dollar Peak,119470147,110398161.0,"6,926",48.632, -116.673
South Idaho,112960923,105708958.0,"4,322",42.399, -114.027
Castle Rocks,105739331,112960923.0,"6,215",42.135, -113.67
Castle Rocks,105739867,105739331.0,"6,331",42.124, -113.671
Beef Butte,106161019,105739867.0,,42.124, -113.671
Castle Rock - East Face,105817267,105739867.0,,42.124, -113.671
Castle Rock - North Spur,105817264,105739867.0,,42.125, -113.671
Castle Rock - South Face,105821826,105739867.0,,42.124, -113.671
The Crack House,105817261,105739867.0,,42.124, -113.671
Cryin Shame Boulder,110795091,105739867.0,"4,166",42.48, -114.192
Egg Wall,113137201,105739867.0,"6,061",42.124, -113.673
Hostess Gully - West Corridor,105821829,105739867.0,"6,131",42.124, -113.672
Johnny Cash,105839718,105739867.0,"6,143",42.127, -113.676
Kid Rock,107183272,105739867.0,"5,970",42.126, -113.669
Liberator of Baghdad Rock,110786427,105739867.0,"5,674",42.344, -112.646
O-Town Spire West,117615762,105739867.0,"6,074",42.126, -113.672
Poultry Pillar - Wedding Wall,105813552,105739867.0,,42.124, -113.671
Poultry Pillar - West,107935741,105739867.0,,42.124, -113.671
Saddle Horn,108324401,105739867.0,70,42.129, -113.657
The Sawtooth,106719459,105739867.0,,42.124, -113.671
Tiny Town,105839689,105739867.0,"6,008",42.127, -113.67
Warrior Rock,109424897,105739867.0,,42.123, -113.672
West Buttress - South,105817254,105739867.0,"6,144",42.124, -113.672
West Side - Excalibur Area,111810299,105739867.0,"6,153",42.125, -113.672
Castle Rocks Bouldering,110566288,105739331.0,"5,920",42.134, -113.663
Chuck Norris,116246838,110566288.0,"6,016",42.123, -113.672
Eagle Grove,116246863,110566288.0,"5,933",42.135, -113.664
Global Tetrahedron,115125365,110566288.0,"5,960",42.123, -113.671
The Green Wall,110566313,110566288.0,"6,182",42.138, -113.667
Hornet Boulder,116246766,110566288.0,"6,027",42.125, -113.67
Shock and Awe Shelter Area,111940427,110566288.0,"6,054",42.124, -113.673
Taco Cave,113956692,110566288.0,"6,081",42.136, -113.667
Three Pool Boulders,118232220,110566288.0,"6,067",42.123, -113.676
East Sector,107935627,105739331.0,"6,144",42.136, -113.667
Comp Rock,108601984,107935627.0,"6,251",42.136, -113.669
Comp Rock - Dihedrals,108590828,108601984.0,"6,132",42.136, -113.669
Comp Rock - East Face,105838521,108601984.0,"6,251",42.136, -113.669
The Comp Wall,106460885,108601984.0,"6,222",42.135, -113.67
NW Face,109562105,108601984.0,,42.136, -113.669
Upper Comp Rock,108367517,108601984.0,,42.136, -113.669
Eagle Rock Grove,110459251,107935627.0,"6,025",42.136, -113.663
