name,id,parent_id,elevation,latitude,longitude
Third Set,107414202,107414193.0,,44.308, -74.097
Alien,107455705,107414202.0,,44.308, -74.097
Ball of Fame,107455702,107414202.0,,44.308, -74.097
The Boneyard,107455708,107414202.0,,44.308, -74.097
Pulpit Rock,111972906,109476914.0,"2,071",44.312, -73.967
Silver Lake,107667101,109476914.0,"1,716",44.516, -73.823
C Chimney Cliff,107671015,107667101.0,"2,197",44.521, -73.824
Center of Progress Cliff,111822342,107667101.0,"1,696",44.515, -73.824
Midway Cliff,113763453,107667101.0,"1,756",44.517, -73.822
Mud Pond,119533827,107667101.0,"1,765",44.511, -73.832
Never Never Land,107866015,107667101.0,,44.516, -73.823
Outback Slab,107710419,107667101.0,"1,607",44.516, -73.802
Potter Mountain Cliff,107667134,107667101.0,"1,952",44.517, -73.798
Purple Rain Wall,107866167,107667101.0,"2,118",44.52, -73.819
